gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_B_cells_memory_activated	celltype_B_cells_naive	celltype_B_cells_naive_activated	celltype_B_cells_oligoclonal	celltype_B_cells_memory	celltype_T_regs	celltype_T8_activated_1	celltype_T_gd	celltype_T4_activated	celltype_NK_CD16_bright	celltype_T4_naive	celltype_T4_memory	celltype_NK_CD16_bright_activated	celltype_T8_memory	celltype_NK_CD56_bright	celltype_NK_CD56_bright_activated	celltype_MAIT_cells	celltype_T8_naive	celltype_MAIT_cells_activated	celltype_T8_activated_2	celltype_Myeloid_cells
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-CS034FCACC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0F29C6285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS01D8707DF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS07B775F8D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0D8D740D0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0113A05E1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0CF3656D2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0BCEC27D8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS034FCACC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS031A2034E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS0FCBFAE02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS0DB31673B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS024B9BE75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS09572EF0C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS0F53060BB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS01E9D00D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS06AA33194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS00F8E8AC0	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS090834433	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS02B24ACED	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS0BDA45927	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS0BF2D6216	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS096856900	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS0EA080D52	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS0035C50D6	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-CS0AC9A92AD	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-CS016BAF864	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-CS06703B08B	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-CS07277CD50	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-CS0444041A5	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-CS05C76711D	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-CS0CC6D5AFF	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-CS01E2B7EF5	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-CS062754C53	0.002	0.003	0.0	0.0	0.001	0.011	0.006	0.0	0.011	0.0	0.0	0.011	0.0	0.002	0.004	0.0	0.0	0.015	0.0	0.004	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-CS0382E5A36	0.002	0.003	0.0	0.0	0.001	0.011	0.006	0.0	0.011	0.0	0.0	0.011	0.0	0.002	0.004	0.0	0.0	0.015	0.0	0.004	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-CS06F5B58EC	0.002	0.003	0.0	0.0	0.001	0.011	0.006	0.0	0.011	0.0	0.0	0.011	0.0	0.002	0.004	0.0	0.0	0.015	0.0	0.004	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-CS0C9174A37	0.002	0.003	0.0	0.0	0.001	0.011	0.006	0.0	0.011	0.0	0.0	0.011	0.0	0.002	0.004	0.0	0.0	0.015	0.0	0.004	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-CS0A2518705	0.002	0.003	0.0	0.0	0.001	0.011	0.006	0.0	0.011	0.0	0.0	0.011	0.0	0.002	0.004	0.0	0.0	0.015	0.0	0.004	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-CS09F32EE7D	0.002	0.003	0.0	0.0	0.001	0.011	0.006	0.0	0.011	0.0	0.0	0.011	0.0	0.002	0.004	0.0	0.0	0.015	0.0	0.004	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-CS0A16E48B6	0.002	0.003	0.0	0.0	0.001	0.011	0.006	0.0	0.011	0.0	0.0	0.011	0.0	0.002	0.004	0.0	0.0	0.015	0.0	0.004	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-CS035AE34D1	0.002	0.003	0.0	0.0	0.001	0.011	0.006	0.0	0.011	0.0	0.0	0.011	0.0	0.002	0.004	0.0	0.0	0.015	0.0	0.004	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-CS04B8C1A44	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-CS0613E3AB7	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-CS0D35A8B40	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-CS00C4AD735	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-CS086CDC104	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-CS0A13F16D1	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-CS0003E8838	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-CS037DFC929	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-CS0372FC240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-CS0DF112C1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-CS0B5273C72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-CS016FA0A89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-CS09C6CE302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-CS0E68F5752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-CS0798E7707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-CS08BFBF46D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-CS031A2034E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-CS0FCBFAE02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-CS0DB31673B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-CS024B9BE75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-CS09572EF0C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-CS0F53060BB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-CS01E9D00D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-CS06AA33194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-CS02643715E	0.004	0.0	0.008	0.004	0.022	0.005	0.013	0.0	0.015	0.0	0.004	0.009	0.004	0.011	0.0	0.001	0.004	0.016	0.0	0.03	0.014
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-CS0DCC20D87	0.004	0.0	0.008	0.004	0.022	0.005	0.013	0.0	0.015	0.0	0.004	0.009	0.004	0.011	0.0	0.001	0.004	0.016	0.0	0.03	0.014
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-CS0A94347F7	0.004	0.0	0.008	0.004	0.022	0.005	0.013	0.0	0.015	0.0	0.004	0.009	0.004	0.011	0.0	0.001	0.004	0.016	0.0	0.03	0.014
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-CS0F22D52C8	0.004	0.0	0.008	0.004	0.022	0.005	0.013	0.0	0.015	0.0	0.004	0.009	0.004	0.011	0.0	0.001	0.004	0.016	0.0	0.03	0.014
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-CS0E6007E1E	0.004	0.0	0.008	0.004	0.022	0.005	0.013	0.0	0.015	0.0	0.004	0.009	0.004	0.011	0.0	0.001	0.004	0.016	0.0	0.03	0.014
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-CS0B52EC069	0.004	0.0	0.008	0.004	0.022	0.005	0.013	0.0	0.015	0.0	0.004	0.009	0.004	0.011	0.0	0.001	0.004	0.016	0.0	0.03	0.014
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-CS0CDD4E649	0.004	0.0	0.008	0.004	0.022	0.005	0.013	0.0	0.015	0.0	0.004	0.009	0.004	0.011	0.0	0.001	0.004	0.016	0.0	0.03	0.014
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-CS056A2EEC7	0.004	0.0	0.008	0.004	0.022	0.005	0.013	0.0	0.015	0.0	0.004	0.009	0.004	0.011	0.0	0.001	0.004	0.016	0.0	0.03	0.014
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-CS00F8E8AC0	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-CS090834433	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-CS02B24ACED	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-CS0BDA45927	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-CS0BF2D6216	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-CS096856900	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-CS0EA080D52	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-CS0035C50D6	0.002	0.003	0.0	0.002	0.001	0.011	0.006	0.0	0.011	0.0	0.016	0.011	0.0	0.012	0.004	0.0	0.0	0.015	0.0	0.006	0.003
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-CS08A2EA5F7	0.003	0.0	0.001	0.0	0.011	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-CS026456D1C	0.003	0.0	0.001	0.0	0.011	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-CS035E6950E	0.003	0.0	0.001	0.0	0.011	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-CS0B2E8C8EF	0.003	0.0	0.001	0.0	0.011	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-CS02B318AF4	0.003	0.0	0.001	0.0	0.011	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-CS07AD29D6C	0.003	0.0	0.001	0.0	0.011	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-CS0E193F054	0.003	0.0	0.001	0.0	0.011	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-CS00AE5010A	0.003	0.0	0.001	0.0	0.011	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-CS0AC9A92AD	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-CS016BAF864	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-CS06703B08B	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-CS07277CD50	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-CS0444041A5	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-CS05C76711D	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-CS0CC6D5AFF	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-CS01E2B7EF5	0.002	0.003	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-CS04C0033E6	0.004	0.0	0.002	0.0	0.001	0.005	0.009	0.0	0.015	0.0	0.0	0.009	0.004	0.002	0.0	0.004	0.0	0.016	0.0	0.004	0.02
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-CS0890B81F6	0.004	0.0	0.002	0.0	0.001	0.005	0.009	0.0	0.015	0.0	0.0	0.009	0.004	0.002	0.0	0.004	0.0	0.016	0.0	0.004	0.02
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-CS0C4B40F75	0.004	0.0	0.002	0.0	0.001	0.005	0.009	0.0	0.015	0.0	0.0	0.009	0.004	0.002	0.0	0.004	0.0	0.016	0.0	0.004	0.02
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-CS0657A12E9	0.004	0.0	0.002	0.0	0.001	0.005	0.009	0.0	0.015	0.0	0.0	0.009	0.004	0.002	0.0	0.004	0.0	0.016	0.0	0.004	0.02
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-CS044358A94	0.004	0.0	0.002	0.0	0.001	0.005	0.009	0.0	0.015	0.0	0.0	0.009	0.004	0.002	0.0	0.004	0.0	0.016	0.0	0.004	0.02
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-CS0FB43E17E	0.004	0.0	0.002	0.0	0.001	0.005	0.009	0.0	0.015	0.0	0.0	0.009	0.004	0.002	0.0	0.004	0.0	0.016	0.0	0.004	0.02
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-CS0252398E9	0.004	0.0	0.002	0.0	0.001	0.005	0.009	0.0	0.015	0.0	0.0	0.009	0.004	0.002	0.0	0.004	0.0	0.016	0.0	0.004	0.02
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-CS01377664E	0.004	0.0	0.002	0.0	0.001	0.005	0.009	0.0	0.015	0.0	0.0	0.009	0.004	0.002	0.0	0.004	0.0	0.016	0.0	0.004	0.02
